011006,00000000110068,00,0019950,00,000,0,000,000,00000000,0,0,0,COLIFLOR S E 1 KG SUPER    ,
011007,00000000110075,00,0015950,00,000,0,000,000,00000000,0,0,0,LECHUGA S E 1 KG REPOLLADA ,
011209,00000000112093,00,0023950,00,000,0,000,000,00000000,0,0,0,UVA S E 1 KG BLANCA BRASIL ,
011216,00000000112161,00,0005950,00,000,0,000,000,00000000,0,0,0,MELON S E 1 KG NACIONAL    ,
011217,00000000112178,00,0007950,00,000,0,000,000,00000000,0,0,0,MELON S E 1 KG JAPONESA    ,
011224,00000000112246,00,0014950,00,000,0,000,000,00000000,0,0,0,DURAZNO NACIONAL S E 1 KG  ,
011226,00000000112260,00,0029950,00,000,0,000,000,00000000,0,0,0,DURAZNO S E 1 KG ARGENTINA ,
011231,00000000112314,00,0029950,00,000,0,000,000,00000000,0,0,0,FRUTILLA S E NACIONAL X KG ,
011238,00000000112383,00,0028650,00,000,0,000,000,00000000,0,0,0,UVA EN BANDEJA BJA 1 KG NEG,
011240,00000000112406,00,0010250,00,000,0,000,000,00000000,0,0,0,PERA DE AGUA EXTRA EN BANDE,
011247,00000000112475,00,0026800,00,000,0,000,000,00000000,0,0,0,UVA EN BANDEJA BJA 1 KG BLA,
011254,00000000112543,00,0007950,00,000,0,000,000,00000000,0,0,0,LIMON EN BANDEJA BJA 1 KG T,
011263,00000000112635,00,0007950,00,000,0,000,000,00000000,0,0,0,MANDARINA EN BANDEJA BJA 1 ,
011265,00000000112659,00,0030950,00,000,0,000,000,00000000,0,0,0,CIRUELA ARGENTINA BJA 1 KG ,
011269,00000000112697,00,0041900,00,000,0,000,000,00000000,0,0,0,PELON EN BANDEJA BJA 1 KG A,
011294,00000000112949,00,0025000,00,000,0,000,000,00000000,0,0,0,AJI S E 1 KG ROJO          ,
011356,00000000113564,00,0001550,00,000,0,000,000,00000000,1,0,0,ALBAHACA S E 1 UN MORADA   ,
011378,00000000113786,00,0009950,00,000,0,000,000,00000000,0,0,0,ZAPALLITO S E 1 KG ITALIANO,
011382,00000000113823,00,0011400,00,000,0,000,000,00000000,0,0,0,TOMATE SANTA CRUZ EXTRA EN ,
011395,00000000113953,00,0011400,00,000,0,000,000,00000000,0,0,0,BERENJENA EN BANDEJA BJA 1 ,
011397,00000000113977,00,0011400,00,000,0,000,000,00000000,0,0,0,ZAPALLITO EN BANDEJA BJA 1 ,
011398,00000000113984,00,0011400,00,000,0,000,000,00000000,0,0,0,ZAPALLITO EN BANDEJA BJA 1 ,
011400,00000000114004,00,0007950,00,000,0,000,000,00000000,0,0,0,PEPINO EN BANDEJA BJA 1 KG ,
011401,00000000114011,00,0005900,00,000,0,000,000,00000000,0,0,0,CEBOLLA DE CABEZA EN BANDEJ,
011402,00000000114028,00,0008600,00,000,0,000,000,00000000,0,0,0,REMOLACHA EXTRA EN BANDEJA ,
011452,00000000114523,00,0006800,00,000,0,000,000,00000000,0,0,0,REPOLLO EN BANDEJA BJA 1 KG,
011453,00000000114530,00,0009950,00,000,0,000,000,00000000,0,0,0,CEBOLLA DE CABEZA S E  KG R,
011454,00000000114547,00,0004950,00,000,0,000,000,00000000,0,0,0,CEBOLLA X KG               ,
011694,00000000116947,00,0019100,00,000,0,000,000,00000000,0,0,0,ALA ENT FRESCA KZERO KG GRA,
011695,00000000116954,00,0022900,00,000,0,000,000,00000000,0,0,0,ALA ENT FRESCA KZERO KG BJA,
012687,00000000126878,00,0007950,00,000,0,000,000,00000000,0,0,0,ZANAHORIA DE 1RA S E KG    ,
012958,00000000129589,00,0005100,00,000,0,000,000,00000000,0,0,0,CEBOLLA DE CABEZA S E 1 KG ,
013761,00000000137614,00,0005950,00,000,0,000,000,00000000,0,0,0,NARANJA IMPORTADA X KG     ,
015934,00000000159340,00,0002950,00,000,0,000,000,00000000,0,0,0,CALABAZA S E 1 KG          ,
016293,00000000162937,00,0022950,00,000,0,000,000,00000000,0,0,0,UVA S E ROSADO IMPORT X KL ,
016302,00000000163026,00,0004950,00,000,0,000,000,00000000,0,0,0,SANDIA IMPORTADA S E X KG  ,
019169,00000000191692,00,0008950,00,000,0,000,000,00000000,0,0,0,MANZANA COLEGIALA ECONOMICA,
019182,00000000191821,00,0004950,00,000,0,000,000,00000000,0,0,0,NARANJA ECONOMICA X KG     ,
019315,00000000193153,00,0003900,00,000,0,000,000,00000000,1,0,0,ACELGA  X MAZO             ,
019316,00000000193160,00,0002850,00,000,0,000,000,00000000,1,0,0,ACELGA CHINA  X MAZO       ,
019318,00000000193184,00,0002100,00,000,0,000,000,00000000,1,0,0,ALBAHACA VERDE  HOJA X MAZO,
019319,00000000193191,00,0001050,00,000,0,000,000,00000000,1,0,0,ACHICORIA BLANCA X MAZO    ,
019321,00000000193214,00,0003600,00,000,0,000,000,00000000,1,0,0,BERRO  X MAZO              ,
019323,00000000193238,00,0001050,00,000,0,000,000,00000000,1,0,0,CEBOLLITA DE HOJA X UN     ,
019324,00000000193245,00,0005100,00,000,0,000,000,00000000,1,0,0,CEBOLLA DE CABEZA CON HOJA ,
019326,00000000193269,00,0003800,00,000,0,000,000,00000000,1,0,0,COLINABO  X UN             ,
019327,00000000193276,00,0001900,00,000,0,000,000,00000000,1,0,0,ESCAROLA  X UN             ,
019328,00000000193283,00,0003100,00,000,0,000,000,00000000,1,0,0,ESPINACA BLANCA X UN       ,
019329,00000000193290,00,0002300,00,000,0,000,000,00000000,1,0,0,ESPINACA NEGRA X UN        ,
019330,00000000193306,00,0005050,00,000,0,000,000,00000000,1,0,0,HINOJO  X UN               ,
019331,00000000193313,00,0001650,00,000,0,000,000,00000000,1,0,0,KOBE  X MZ                 ,
019332,00000000193320,00,0002950,00,000,0,000,000,00000000,1,0,0,KURATU  X MAZO             ,
019333,00000000193337,00,0000950,00,000,0,000,000,00000000,1,0,0,LAUREL  X  UNIDAD          ,
019334,00000000193344,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA BLANCA  X UN       ,
019335,00000000193351,00,0006350,00,000,0,000,000,00000000,1,0,0,LECHUGA  PIRATI X MZ       ,
019336,00000000193368,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA CRIOLLA  X UN      ,
019337,00000000193375,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA MANTECOSA X UN     ,
019338,00000000193382,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA MIMOSA MORADA      ,
019339,00000000193399,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA MIMOSA VERDE X UN  ,
019341,00000000193412,00,0002550,00,000,0,000,000,00000000,1,0,0,NABO X UNIDAD              ,
019342,00000000193429,00,0000950,00,000,0,000,000,00000000,1,0,0,OREGANO  X  UN             ,
019343,00000000193436,00,0000900,00,000,0,000,000,00000000,1,0,0,PEREJIL  X UN              ,
019344,00000000193443,00,0002300,00,000,0,000,000,00000000,1,0,0,PEREJIL JAPONES  X UN      ,
019345,00000000193450,00,0003800,00,000,0,000,000,00000000,1,0,0,RABANITO  X UN             ,
019347,00000000193474,00,0005700,00,000,0,000,000,00000000,1,0,0,REMOLACHA CON HOJAS X UN   ,
019351,00000000193511,00,0005700,00,000,0,000,000,00000000,1,0,0,ZANAHORIA CON HOJAS X  UN  ,
019365,00000000193658,00,0000950,00,000,0,000,000,00000000,1,0,0,REMEDIO REFRESCANTE X UNIDA,
019366,00000000193665,00,0002900,00,000,0,000,000,00000000,1,0,0,RUCULA X UNIDAD            ,
019367,00000000193672,00,0002600,00,000,0,000,000,00000000,1,0,0,TOMILLO  X UNIDAD          ,
019374,00000000193740,00,0006950,00,000,0,000,000,00000000,0,0,0,PERA ECONOMICA X KG        ,
019430,00000000194303,00,0006800,00,000,0,000,000,00000000,0,0,0,PAPA BLANCA EN MALLA X KL  ,
019463,00000000194631,00,0003250,00,000,0,000,000,00000000,1,0,0,APIO NAC X UN              ,
019464,00000000194648,00,0002550,00,000,0,000,000,00000000,1,0,0,PUERRO X UND               ,
019465,00000000194655,00,0001950,00,000,0,000,000,00000000,1,0,0,ROMERO X MAZO              ,
019467,00000000194679,00,0025950,00,000,0,000,000,00000000,0,0,0,TOMATE CHERRY  X KG        ,
019510,00000000195102,00,0006950,00,000,0,000,000,00000000,0,0,0,MAMON NACIONAL S E 1 KG    ,
019513,00000000195133,00,0006950,00,000,0,000,000,00000000,0,0,0,MANDARINA IMPORTADA 1 KG   ,
019557,00000000195577,00,0009950,00,000,0,000,000,00000000,0,0,0,AGUACATE NACIONAL X KG     ,
019561,00000000195614,00,0009950,00,000,0,000,000,00000000,1,0,0,BROCOLI  X UN              ,
019605,00000000196055,00,0006950,00,000,0,000,000,00000000,0,0,0,MANDARINA NACIONAL X KG    ,
019780,00000000197809,00,0002550,00,000,0,000,000,00000000,1,0,0,CIOBOULLETTE  X MAZO       ,
019965,00000000199650,00,0006950,00,000,0,000,000,00000000,0,0,0,MANDARINA X KG             ,
020475,00000000204750,00,0008950,00,000,0,000,000,00000000,0,0,0,TOMATE PERITA O STA CRUZ EC,
020521,00000000205214,00,0004250,00,000,0,000,000,00000000,0,0,0,PAPA ECONOMICA X KG        ,
021287,00000000212878,00,0024950,00,000,0,000,000,00000000,0,0,0,UVA RED GLOBE X KG         ,
022050,00000000220507,00,0005500,00,000,0,000,000,00000000,0,0,0,BANANA KARAPE ECONOMICA X K,
022666,00000000226660,00,0006950,00,000,0,000,000,00000000,0,0,0,LIMON JAPONES              ,
023025,00000000230254,00,0003150,00,000,0,000,000,00000000,1,0,0,CHAUCHA  X MAZO            ,
023028,00000000230285,00,0001950,00,000,0,000,000,00000000,1,0,0,RUDA X MAZO                ,
023711,00000000237116,00,0006950,00,000,0,000,000,00000000,0,0,0,BATATA ROJA BRASIL 1KG     ,
023739,00000000237390,00,0006800,00,000,0,000,000,00000000,0,0,0,NARANJA MALLA BRASIL 1KG   ,
023765,00000000237659,00,0035900,00,000,0,000,000,00000000,0,0,0,DURAZNO ARG BJA X KG S E   ,
023767,00000000237673,00,0045900,00,000,0,000,000,00000000,0,0,0,KIWI BJA X KG S E          ,
023771,00000000237710,00,0006800,00,000,0,000,000,00000000,0,0,0,NARANJA NAC   BJA  X KG S E,
023773,00000000237734,00,0016000,00,000,0,000,000,00000000,0,0,0,MAMON GRANDE BJA X KG S E  ,
023774,00000000237741,00,0010900,00,000,0,000,000,00000000,0,0,0,MANZANA COLEG  BJA X KG S E,
023848,00000000238489,00,0010950,00,000,0,000,000,00000000,0,0,0,LOCOTE VERDE ECONOMICO X KG,
033953,00000000339537,00,0006950,00,000,0,000,000,00000000,0,0,0,ZANAHORIA ECONOMICO X KG   ,
037804,00000000378048,00,0034400,00,000,0,000,000,00000000,0,0,0,FRUTILLA EXTRA EN BANDEJA X,
037927,00000000379274,00,0006350,00,000,0,000,000,00000000,1,0,0,FLOR DE COCO               ,
037982,00000000379823,00,0005650,00,000,0,000,000,00000000,0,0,0,ZAPALLO EXTRA PLASTIFICADO ,
037983,00000000379830,00,0005150,00,000,0,000,000,00000000,0,0,0,ZAPALLO NAC PLASTIFICADO   ,
038433,00000000384339,00,0009000,00,000,0,000,000,00000000,0,0,0,REPOLLO MORADO PLASTIFICADO,
038723,00000000387231,00,0022900,00,000,0,000,000,00000000,0,0,0,COLIFLOR EN BANDEJA X KG   ,
039029,00000000390293,00,0026350,00,000,0,000,000,00000000,0,0,0,UVA ROSADA EXTRA E BANDEJA ,
039185,00000000391856,00,0028750,00,000,0,000,000,00000000,0,0,0,AJI PICANTE EXTRA EN BANDEJ,
039186,00000000391863,00,0021750,00,000,0,000,000,00000000,0,0,0,JENGIBRE EXTRA EN BANDEJA  ,
039231,00000000392310,00,0008300,00,000,0,000,000,00000000,0,0,0,LIMON TAHITI EN MALLA      ,
039244,00000000392440,00,0030950,00,000,0,000,000,00000000,0,0,0,LOCOTE AMARILLO EN BANDEJA ,
039345,00000000393454,00,0004350,00,000,0,000,000,00000000,0,0,0,CEBOLLA ECONOMICA X KG     ,
039741,00000000397414,00,0022450,00,000,0,000,000,00000000,0,0,0,COSTILLA GRILL CERDO X KG  ,
040274,00000000402743,00,0005650,00,000,0,000,000,00000000,0,0,0,SANDIA EN PEDAZO PLASTIFICA,
040323,00000000403238,00,0017150,00,000,0,000,000,00000000,0,0,0,ACELGA JAPONESA SELECCIONAD,
041259,00000000412599,00,0006500,00,000,0,000,000,00000000,1,0,0,PALMA C DECORADO           ,
041736,00000000417365,00,0006500,00,000,0,000,000,00000000,1,0,0,PALMA S DECORADO           ,
044602,00000000446020,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA PIRATI SUPER XUND  ,
044603,00000000446037,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA MORADA SUPER UND   ,
044604,00000000446044,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA MIMOSA SUPER UND   ,
044605,00000000446051,00,0007550,00,000,0,000,000,00000000,1,0,0,LECHUGA MANTECA SUPER UND  ,
044692,00000000446921,00,0013950,00,000,0,000,000,00000000,0,0,0,MELON JAPONES IMPORTADO XKG,
046148,00000000461481,00,0017950,00,000,0,000,000,00000000,0,0,0,COSTILLA DE NOVILLO CONGELA,
057096,00000000570961,00,0006800,00,000,0,000,000,00000000,0,0,0,NARANJA IMPORT  EN BANDEJA ,
058231,00000000582315,00,0001700,00,000,0,000,000,00000000,1,0,0,EUCALIPTO MENTOLADO X MAZO ,
090000,00000000900003,00,0011950,00,000,0,000,000,00000000,0,0,0,MANZANA S E 1 KG VERDE VERD,
090002,00000000900027,00,0009500,00,000,0,000,000,00000000,0,0,0,MANZANA S E 1 COLEGIALA    ,
090003,00000000900034,00,0009950,00,000,0,000,000,00000000,0,0,0,MANZANA SUPER X KG         ,
090004,00000000900041,00,0008950,00,000,0,000,000,00000000,0,0,0,PERA S E 1 KG DE AGUA ARGEN,
090006,00000000900065,00,0009950,00,000,0,000,000,00000000,0,0,0,BANANA S E 1 KG ORO        ,
090008,00000000900089,00,0016950,00,000,0,000,000,00000000,0,0,0,MAMON CHICO BRASIL X KG    ,
090009,00000000900096,00,0013950,00,000,0,000,000,00000000,0,0,0,MAMON S E 1 KG GRANDE      ,
090012,00000000900126,00,0024950,00,000,0,000,000,00000000,0,0,0,UVA S E 1 KG NEGRA BRASIL  ,
090013,00000000900133,00,0010950,00,000,0,000,000,00000000,0,0,0,UVA S E 1 KG ROSADA NACIONA,
090014,00000000900140,00,0039950,00,000,0,000,000,00000000,0,0,0,KIWI S E 1 KG              ,
090019,00000000900195,00,0004950,00,000,0,000,000,00000000,0,0,0,POMELO S E 1 KG NACIONAL   ,
090026,00000000900263,00,0008950,00,000,0,000,000,00000000,0,0,0,MANGO S E 1 KG BRAZIL      ,
090027,00000000900270,00,0009950,00,000,0,000,000,00000000,0,0,0,MELON S E 1 KG BRASILERO   ,
090029,00000000900294,00,0009950,00,000,0,000,000,00000000,0,0,0,PI A S E 1 KG NACIONAL     ,
090030,00000000900300,00,0004500,00,000,0,000,000,00000000,0,0,0,SANDIA X KG                ,
090031,00000000900317,00,0009950,00,000,0,000,000,00000000,0,0,0,AGUACATE X KG              ,
090033,00000000900331,00,0019950,00,000,0,000,000,00000000,0,0,0,MBURUCUYA S E 1 KG         ,
090034,00000000900348,00,0013950,00,000,0,000,000,00000000,0,0,0,COCO S E 1 KG MARRON       ,
090035,00000000900355,00,0011400,00,000,0,000,000,00000000,0,0,0,MANZANA EN BANDEJA BJA 1 KG,
090036,00000000900362,00,0013700,00,000,0,000,000,00000000,0,0,0,MANZANA VERDE EXTRA EN BAND,
090038,00000000900386,00,0006650,00,000,0,000,000,00000000,0,0,0,NARANJA EN BANDEJA BJA 1 KG,
090042,00000000900423,00,0005950,00,000,0,000,000,00000000,0,0,0,REPOLLO S E 1 KG BLANCO    ,
090043,00000000900430,00,0007500,00,000,0,000,000,00000000,0,0,0,REPOLLO S E 1 KG MORADO    ,
