011003	00000000110037	CHOCLO S E 1 UN ESPIGA     		0	0003350	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011006	00000000110068	COLIFLOR S E 1 KG SUPER    		0	0030000	0	0	0	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011007	00000000110075	LECHUGA S E 1 KG REPOLLADA 		0	0021500	0	0	0	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011009	00000000110099	LECHUGA LAVADA             		0	0007950	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011010	00000000110105	LECHUGA PIRATI ECOLOGICA X 		0	0007250	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011015	00000000110150	HINOJO S E 1 UN ORGANICO   		0	0002750	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011017	00000000110174	PEREJIL S E 1 MZ ORGANICO  		0	0001100	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011019	00000000110198	KURATU S E 1 MZ ORGANICO   		0	0002250	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011023	00000000110235	PUERRO S E 1 UN ORGANICO   		0	0003800	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
011028	00000000110280	CEBOLLITA DE HOJA S E 1 UN 		0	0001350	0	0	1	1	0	0	0	000	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
